account_id,company_name,company_size,industry,contract_type,acv_usd,tenure_months,seats_purchased,seats_active_last_30d,seat_utilization_rate,logins_last_30d,admin_logins_last_30d,features_adopted,mfa_enabled_pct,api_calls_last_30d,support_tickets_last_90d,critical_tickets_last_90d,nps_score,qbr_attendance_rate,exec_sponsor_changed_last_180d,days_since_last_login,discount_pct,payment_delays_last_year,expansion_revenue_last_year_usd,churned
3e6acbdc-12a0-4977-b6e6-721e7f34f644,Deleon-Phillips,1219,Tech,Annual,33628,35,253,210,0.83,2580,148,9,85.1,8439,1,0,,0.97,False,3,4.3,0,0,0
dbab0b69-df0e-415f-a080-46955c9fe68f,Williams-Foster,600,Tech,Annual,46728,27,76,43,0.566,611,36,9,40.4,132,2,0,10.0,0.97,False,6,15.8,0,0,1
3e7c8a29-4465-4b05-9f4e-dd4392362394,Thomas-Lee,320,Tech,Annual,26376,15,59,34,0.576,392,21,4,28.6,101,2,0,,0.8,False,4,14.6,0,0,0
acad1dcc-a433-42d2-8821-b17e4c00c8ce,Reese LLC,152,Finance,Annual,24561,55,73,34,0.466,69,7,2,42.5,196,3,0,10.0,0.52,False,1,10.0,0,0,0
e4c539e7-b5d0-43fa-a014-0d19a5534ffc,Buchanan PLC,1491,Education,Annual,73430,37,721,592,0.821,11614,702,12,100.0,4651,0,0,,1.0,False,0,9.3,0,5902,0
62c05202-cd3a-4ce5-8e6c-3a6c0ce38358,Vega-Brown,1404,Tech,Annual,124314,49,199,55,0.276,201,13,4,65.0,196,5,0,4.0,0.34,False,29,13.8,1,22662,1
0f0c8fac-f6ae-4d87-8ddb-307b36763de5,"Roberts, Hansen and Harris",398,Tech,Multi-year,37604,25,60,41,0.683,485,29,8,100.0,73,2,0,7.0,0.63,True,5,9.8,0,0,0
42cd2762-fa57-4b71-9643-8999348207ca,"Walker, Johns and Murray",2527,Tech,Multi-year,101855,34,875,429,0.49,2041,113,4,38.1,1250,5,1,7.0,0.77,False,11,10.4,1,0,0
c7cd92bc-df2e-4062-8edb-a1cea0682dcb,Davis-Stephens,681,Finance,Annual,81100,30,204,144,0.706,1096,62,12,66.8,587,1,0,10.0,1.0,False,0,6.6,0,9946,0
644a723b-bb10-4746-8599-f2108e73015f,Reese Ltd,1560,Tech,Multi-year,98986,4,474,401,0.846,5898,395,10,76.0,7791,2,0,10.0,0.81,True,2,11.4,0,0,1
d3e7c764-7590-4e98-ab7e-faeaa1af5e46,Hall PLC,921,Tech,Annual,89781,23,422,161,0.382,0,0,1,41.8,985,2,0,,0.6,False,68,15.0,1,0,1
2a069317-f647-4d2b-b976-84fe1f5dfba1,"Mccarthy, Navarro and Shaw",547,Finance,Monthly,76278,29,164,80,0.488,849,53,5,52.3,237,5,0,9.0,0.93,False,15,0.0,0,0,0
9a13b6d8-eb5b-432f-a6ea-4398942ec8bd,"Porter, Oliver and Coleman",233,Telecom,Monthly,25671,44,72,38,0.528,631,35,4,26.4,85,3,0,7.0,0.4,False,6,23.5,0,0,0
7989493a-2e2b-4617-a408-3362005f02e6,"Walls, Rodgers and Martin",567,Finance,Multi-year,49987,11,197,58,0.294,669,46,5,24.4,188,2,0,5.0,0.66,False,13,14.8,2,0,0
3cc5c7e2-8fe1-4cb9-b975-1d08e1cedcfd,Haynes and Sons,1680,Tech,Annual,132383,24,470,282,0.6,3565,200,9,100.0,2200,1,0,7.0,0.81,False,4,10.5,0,0,0
b627b1f0-51a7-4e1c-9f08-e8c2fb01800c,Anderson-Johnson,380,Healthcare,Multi-year,14528,53,118,66,0.559,496,22,10,39.5,1263,1,0,8.0,0.98,False,10,0.0,2,0,0
f0bb83cb-975b-438d-9b8c-0b67f7de0a17,"Bowen, Rush and Brown",1079,Tech,Annual,69534,18,417,271,0.65,2334,155,6,76.9,539,3,0,8.0,0.43,False,3,5.5,0,0,0
c9a78288-c587-4c06-bf4c-a35bff1f19fc,Velasquez-Sullivan,202,Retail,Monthly,24222,5,93,60,0.645,722,39,5,8.9,1123,8,1,2.0,0.19,False,12,4.4,1,7340,1
b9a2000c-8b0d-4f7d-8de6-671ceba2e7d5,Smith-Gomez,1569,Finance,Annual,105297,37,737,557,0.756,3658,219,8,56.7,3160,1,0,9.0,0.77,False,15,17.3,0,0,0
630b9bfe-0775-4d87-9544-53c5670ae094,Jones-Erickson,938,Media,Annual,48330,25,329,226,0.687,2393,128,5,29.3,1115,1,0,7.0,0.81,False,1,8.9,0,10982,0
0f7207c2-9f03-477d-9427-234d13aaeb96,Moore-Villanueva,177,Media,Annual,37944,4,30,10,0.333,48,0,6,41.4,21,1,0,9.0,0.75,False,6,14.7,0,0,0
2fde4485-b975-4a4f-9fc7-90f4a9833c60,Howard-Vargas,520,Manufacturing,Multi-year,34794,20,229,60,0.262,259,11,5,62.4,228,2,1,5.0,0.79,False,13,7.5,0,6867,1
9ee9eb0c-d58b-4aac-a2c9-f1edb23c5a94,Lopez-Butler,1853,Tech,Annual,83377,23,671,662,0.987,8532,513,12,62.2,3241,2,0,10.0,1.0,False,1,8.1,0,25313,0
e7d3d1c0-bfe9-40dc-bc3b-91bad1bc858b,Pena-Anderson,167,Healthcare,Annual,18125,19,36,11,0.306,60,4,4,77.1,50,2,1,5.0,0.2,True,18,17.0,0,0,0
790e1fa9-822a-44ed-b9dd-0b1c08163e15,Burgess-Frank,205,Finance,Annual,43729,24,68,42,0.618,500,29,5,57.5,1135,1,0,7.0,0.7,False,14,10.9,0,14423,0
27c3c810-c9c3-4932-88a6-e030c9766ea0,Brown-Cameron,616,Education,Annual,22465,26,148,84,0.568,1288,81,6,50.0,4381,4,0,7.0,0.45,True,7,0.3,1,0,0
db6e601a-adbe-4fe5-b24e-cd01d1abbfc0,Bender-Moore,6951,Tech,Multi-year,452588,28,2955,2955,1.0,42633,2564,11,64.8,48532,3,0,10.0,0.69,False,1,25.8,0,180767,0
d577c3b4-54b1-415f-84cf-692768b80526,Hill-Smith,317,Retail,Annual,62611,21,64,28,0.438,159,11,7,18.8,165,5,1,,0.43,False,0,15.3,0,0,0
68c96c35-ebfa-4720-ab25-2e7b7adb3e5f,Leonard-Scott,1147,Finance,Annual,59934,39,284,89,0.313,869,62,5,27.1,568,4,1,5.0,0.39,False,12,11.8,2,0,1
159cc4d0-9cc9-4d9d-be3f-9296d6632c14,Fernandez-Gross,885,Healthcare,Annual,96967,38,360,82,0.228,330,23,3,50.7,2138,5,1,,0.42,False,17,12.2,1,0,0
b4891132-9c55-4500-ba0f-28eb56e04132,Miller-Gibson,348,Finance,Monthly,38691,14,49,24,0.49,232,16,9,33.9,210,1,0,9.0,0.52,False,10,9.5,0,0,0
7c5dba21-d319-4e05-ac76-b82b8cc714f9,Morton-Hernandez,794,Finance,Annual,116706,61,241,108,0.448,534,31,3,29.8,166,6,2,7.0,0.62,False,17,6.5,1,0,1
06f346b3-cb6b-4096-8c5a-7798cc78fae2,Compton-Jennings,406,Manufacturing,Annual,58928,13,102,58,0.569,196,16,6,35.6,273,4,0,5.0,0.74,False,7,10.0,0,0,0
6e55c757-ab3b-4967-a859-39a69e203e85,"Walker, Hernandez and Alvarez",449,Retail,Annual,102896,28,97,16,0.165,3,1,0,63.5,11,11,3,3.0,0.24,False,14,16.3,2,0,1
9aa56dcd-6ead-44cb-afdb-a6f93d8943ab,"Brooks, Robinson and Lucas",107,Tech,Annual,9690,29,11,5,0.455,29,1,6,50.2,226,4,0,9.0,0.66,False,1,0.0,0,0,0
d2350220-993e-4654-ac6a-7596e50d1b69,Williamson and Sons,648,Tech,Monthly,57577,8,36,20,0.556,94,5,4,50.0,182,7,1,4.0,0.31,False,19,2.6,1,0,0
6ffa907d-4f32-4f8b-a8f4-2dd4bdf3da2f,Schultz PLC,1788,Education,Monthly,49201,6,583,178,0.305,1893,115,3,17.8,1704,8,3,4.0,0.13,False,33,2.6,3,0,1
154f5b13-f67e-4be3-b19a-b356b60015a8,White Inc,709,Healthcare,Annual,45745,15,214,140,0.654,1647,83,8,41.3,861,1,0,9.0,0.86,False,3,8.8,0,0,0
b1fee6ee-e69d-4817-b79c-62db936468b1,Gomez LLC,2207,Retail,Annual,273620,36,1040,320,0.308,1170,76,2,16.2,1993,8,1,5.0,0.64,False,17,11.0,1,0,1
5c9178de-f94e-4ca3-b718-ff66cecff35e,"Klein, Guzman and Drake",1259,Healthcare,Annual,95810,1,234,177,0.756,107,5,9,56.2,1715,5,0,9.0,0.94,False,4,15.4,0,28855,0
8960fefc-f687-4aa3-a7af-e3dc88fd43c7,Shea and Sons,623,Retail,Monthly,77230,17,43,16,0.372,111,5,3,5.2,13,3,0,4.0,0.36,False,19,5.2,3,0,1
3e07d3ec-747a-4150-a162-99ededdbd485,Rodriguez-Floyd,333,Retail,Annual,43935,7,86,61,0.709,1361,98,11,79.7,304,1,0,,0.96,False,4,10.7,0,0,0
8420b76f-b7a2-438a-b6b8-2842c1b38005,"Rodriguez, Carr and Peters",390,Tech,Annual,47093,42,27,19,0.704,144,6,8,65.1,278,0,0,8.0,0.68,False,15,8.0,0,9571,0
df8b66a9-e13b-43a2-8fca-c97b7e4455c1,Goodwin and Sons,132,Healthcare,Multi-year,16660,17,22,9,0.409,75,5,2,7.8,439,9,0,,0.48,False,26,6.3,1,0,0
91ae9e59-f0b8-46ef-b369-19ee3eb3af8f,Lee Ltd,496,Healthcare,Annual,34217,30,174,27,0.155,50,1,4,33.8,310,4,1,6.0,0.48,False,2,16.4,0,0,1
eefa7e11-eaf4-450a-acff-10940cac71e6,Jackson-Vasquez,781,Tech,Annual,47891,21,200,130,0.65,494,24,6,80.9,2484,2,0,9.0,0.95,False,0,16.3,0,0,0
cfafdc9a-5cce-48ca-8b02-6b400014dc3e,"Young, Stevens and Cox",4389,Manufacturing,Annual,56385,39,866,348,0.402,1810,107,3,50.4,10181,5,0,,0.69,True,5,18.2,0,0,0
d38ab761-ad3c-4fc8-918c-188b62f024b4,Holland-Stevens,1189,Tech,Annual,74288,16,487,281,0.577,1290,70,6,21.3,1044,4,2,9.0,0.6,False,1,9.5,0,28914,0
ce26b4fc-aa70-47d1-86c0-3818b39f567d,"Brady, Carson and Jefferson",257,Tech,Annual,33704,13,52,30,0.577,407,22,8,85.6,751,2,0,8.0,0.73,False,2,20.7,0,0,0
517f0189-63f7-4ea0-80d0-176c7622d886,"Bailey, Jenkins and Martinez",137,Education,Monthly,16388,7,17,4,0.235,15,0,6,59.5,6,2,0,6.0,0.12,False,10,18.5,1,0,1
de2192c2-9b9a-40c6-ae75-51cf4fe1c78a,Lowery PLC,530,Education,Annual,44867,27,93,27,0.29,118,10,6,76.1,209,1,0,,0.58,True,4,3.7,0,0,1
b4da5f9c-91f7-4d82-b229-81b505686d7c,Collins-Price,1624,Tech,Monthly,114189,36,777,600,0.772,8370,486,7,39.2,3602,1,0,,0.84,False,3,4.1,0,0,1
7aa5aebc-87ab-41d4-ab8c-a47c34ce324d,Wright PLC,522,Manufacturing,Monthly,66737,9,85,44,0.518,701,38,8,100.0,1188,0,0,9.0,0.77,False,6,21.0,0,19607,0
430a3da8-685d-4d10-8b05-636256bd5a66,"Cross, Keller and Phillips",1207,Tech,Monthly,47974,21,257,93,0.362,926,55,8,56.6,82,3,0,,0.32,False,11,8.1,0,0,0
58306d56-2549-4848-8afd-d3fdf574e21b,Moore-Ward,545,Manufacturing,Monthly,34981,60,70,34,0.486,257,17,4,43.9,81,4,0,9.0,0.46,False,9,8.5,1,0,0
4fc9ae9d-4d69-4408-a984-de1c8a4754f6,Anderson Inc,1464,Healthcare,Annual,117541,17,500,109,0.218,80,7,0,40.3,1475,7,2,,0.45,False,16,11.3,1,0,0
e24ebdd3-4237-48bf-ba3c-3b0839f183f1,"Scott, Bell and Davis",115,Education,Monthly,23922,8,20,9,0.45,55,5,4,52.6,104,14,1,,0.0,True,1,11.2,0,0,0
50c45e81-38a0-4a23-a0b0-c4d87bce4c7c,Harrison-Kirby,3884,Finance,Monthly,267408,17,560,390,0.696,2758,176,9,91.0,3702,3,0,6.0,0.47,False,11,24.6,0,50118,1
069c49f7-671e-4892-a815-56f6f7a197ee,West-Day,196,Finance,Monthly,43828,16,62,41,0.661,443,26,4,25.7,474,2,0,6.0,0.61,False,4,7.7,2,0,0
69009fc9-9210-4362-b2b8-015a8fe7dda2,Johnson Ltd,1593,Education,Monthly,240379,38,628,476,0.758,1511,105,5,44.7,4977,2,0,,0.65,True,2,12.4,0,0,1
280995ee-5fc1-437c-b834-8330287fece1,"Faulkner, Fitzpatrick and Peck",493,Tech,Annual,40263,24,156,135,0.865,699,38,7,41.4,17544,1,0,9.0,1.0,False,12,9.8,0,0,0
a37b91ee-0a92-428e-91de-f1b866245d7e,Larson LLC,586,Tech,Multi-year,94411,4,161,61,0.379,348,24,2,0.5,322,2,1,,0.47,False,7,17.0,1,0,0
3507564e-789f-4fab-a36b-8f6b00611010,Shaw PLC,510,Finance,Annual,31973,45,249,133,0.534,367,23,6,51.5,1366,0,0,6.0,0.85,True,33,10.5,0,0,1
a06760bd-a639-444e-8ef5-0dd75dd20aad,Carr Group,881,Retail,Monthly,167085,11,157,103,0.656,590,41,8,72.3,505,1,0,9.0,0.71,False,1,14.5,1,0,0
f2691483-a40a-48c9-84ff-6ad91f863fb8,"Burton, Taylor and Scott",1100,Tech,Annual,87879,8,289,52,0.18,54,4,5,25.9,294,5,2,6.0,0.52,False,8,9.2,0,0,1
2e4e355f-8049-498a-83e5-2af08bd1d5a4,Watson Group,2131,Retail,Annual,135322,21,290,229,0.79,3690,217,10,51.8,862,0,0,8.0,1.0,False,1,13.9,0,0,0
d50b4e2f-cb4c-458f-8566-724e64a1c4a8,Tate-Vega,3130,Finance,Monthly,203871,13,865,428,0.495,3614,228,9,47.7,6329,4,0,10.0,0.7,False,1,10.0,1,0,0
1b12679e-23d5-4774-88ae-0a9ea0605053,Taylor and Sons,958,Retail,Annual,39213,40,257,132,0.514,1943,96,8,74.5,1804,2,0,7.0,0.5,False,1,15.8,1,0,0
00fa1245-67ac-41a3-8609-d14d35513cd0,Norris-Hess,4381,Media,Annual,109220,26,1740,1211,0.696,22100,1354,10,60.2,29227,0,0,,1.0,False,0,4.4,0,8783,0
3ef4e032-856a-4723-b20a-03297e1e054d,"Robinson, Jackson and Harris",737,Healthcare,Annual,60344,17,188,61,0.324,187,13,2,0.0,746,6,1,,0.44,False,11,20.7,3,0,0
7247a904-da3b-457d-849e-4ee10168f823,Jackson-Thomas,2176,Retail,Annual,126682,11,249,155,0.622,2227,131,3,53.7,4532,3,1,5.0,0.62,False,15,13.9,0,0,0
5f4dc1dc-4ce3-4478-a429-423a90b3c3c5,Levine-Vasquez,1066,Healthcare,Annual,165384,62,509,388,0.762,2223,130,9,44.2,14801,5,0,9.0,0.67,False,6,11.8,1,0,1
579f7dd4-8b00-4f00-84a2-67d68ccfe6ee,Perez-Reynolds,364,Tech,Monthly,25812,52,62,17,0.274,83,7,6,14.7,26,4,0,3.0,0.29,False,5,20.1,1,0,1
b589d5d8-84d3-4e6b-96b2-3fb839cff702,Watts-Freeman,812,Education,Monthly,113072,21,130,68,0.523,3,0,6,52.7,1388,2,0,9.0,0.67,False,2,9.2,0,0,0
88fcb62c-ad89-4e40-817a-9cbb48724efd,"Rollins, Swanson and Smith",1157,Media,Multi-year,67908,3,527,253,0.48,370,18,3,43.3,1945,4,0,7.0,0.35,False,25,15.8,0,0,0
c912eefa-128d-406b-b310-9fc247ef5563,"Mills, Williams and Ellis",642,Education,Annual,47427,16,224,137,0.612,753,39,9,49.0,3716,1,0,9.0,0.99,False,19,0.7,0,0,0
ee89bed9-4614-463e-87a2-8f5b0d8755a8,"Hernandez, Murray and Lewis",1047,Telecom,Annual,66614,37,470,307,0.653,4872,285,12,56.9,3192,1,0,,0.94,False,3,9.3,0,23175,0
22a67680-0edd-46d2-9e55-9dae592f658f,Wilson-Simpson,1723,Healthcare,Multi-year,84879,10,309,212,0.686,2996,174,7,16.6,1984,2,0,8.0,0.82,False,5,6.5,1,0,0
96bfe433-438b-46b5-82c6-75ed08b5bb27,Hernandez PLC,648,Retail,Annual,64793,66,48,13,0.271,0,0,0,8.8,18,3,2,,0.38,False,39,9.1,1,0,0
6e91cb6f-46a4-4325-b373-eaedd9a210d4,"Kent, Armstrong and Simmons",50,Tech,Monthly,9791,60,12,6,0.5,80,8,4,38.8,107,4,2,,0.48,False,0,15.2,0,0,1
9ff68edf-0455-4630-82ff-5c3cbd4dd76b,Wright-Chavez,4214,Telecom,Annual,93295,13,676,480,0.71,3302,196,10,75.1,5147,2,0,7.0,0.92,False,2,11.9,0,30790,0
7c5cfdfa-1aa6-45cd-8d1f-c816e93782c0,Hoover and Sons,479,Retail,Monthly,39970,11,181,92,0.508,307,14,6,31.1,3780,3,0,7.0,0.49,False,17,16.7,1,0,0
a0003b72-ea2a-4583-ae96-69374974c656,Miller-Houston,269,Finance,Annual,37778,42,39,9,0.231,0,0,0,60.1,6,9,3,,0.14,False,32,18.1,6,0,0
04dbf594-3447-4a65-a433-d011b8e90c6d,Johnson-Frazier,193,Education,Annual,14716,31,16,14,0.875,203,7,11,53.2,230,1,0,10.0,0.97,False,4,8.7,0,0,0
ef5511d3-7bdc-409b-95ce-39cbbfbe944b,Horton and Sons,459,Retail,Monthly,54730,18,121,69,0.57,851,48,8,33.4,597,3,0,,0.28,False,9,30.1,1,0,0
a24a5586-515e-4f85-b7a0-f44d2c471a7e,Gilbert-Sanchez,358,Telecom,Monthly,59906,44,63,32,0.508,253,13,4,42.6,29,1,0,5.0,0.42,False,7,9.7,0,0,1
c82da98c-79f7-484f-b85f-1787a863138c,"Parker, Mcbride and Hooper",296,Manufacturing,Annual,60246,7,49,36,0.735,382,17,9,64.3,907,1,0,,0.65,False,1,18.3,0,0,0
f0359350-d2f8-4487-b8e2-80f6c0849b47,"Owens, Vaughn and Hanson",314,Media,Annual,39526,20,60,19,0.317,186,11,7,41.1,312,5,0,6.0,0.72,False,15,16.1,1,0,1
1ce74052-05f1-47a6-b543-af44353919d4,"Peterson, Proctor and Bauer",1191,Healthcare,Monthly,37334,52,224,98,0.438,311,12,3,42.6,246,5,0,,0.26,True,6,13.3,0,0,0
8a891af9-da45-4645-a523-809cacde7c1b,Harris-Berry,6207,Healthcare,Monthly,268098,36,1545,1307,0.846,27538,1711,8,70.3,11935,1,0,7.0,0.4,False,8,16.8,0,0,0
5539ad6c-cf22-4380-9fbc-2e053059030b,"Hogan, Hicks and Jones",1640,Manufacturing,Annual,137083,41,508,506,0.996,9827,559,12,98.5,4109,0,0,10.0,1.0,False,2,5.6,0,0,0
1fdee453-a72c-4a4d-a9b8-c71d7c210e70,Carlson-Reynolds,2287,Tech,Multi-year,86024,104,669,597,0.892,3841,254,11,46.8,37391,2,0,7.0,1.0,False,2,3.0,0,12500,0
f986a9a6-9518-42d6-9cb5-71cde075fb51,Jackson Inc,439,Tech,Annual,41012,29,140,71,0.507,532,42,5,33.2,114,5,0,8.0,0.94,False,25,0.0,0,0,0
71cfabce-412d-45af-aef0-87ac977b575f,"Smith, Tucker and Salas",746,Telecom,Annual,70423,29,81,40,0.494,273,12,8,55.7,50,4,0,9.0,0.57,True,2,7.5,0,0,0
34f8c481-9acc-448c-9102-8ad3a39f0168,Mitchell-Andrade,1063,Media,Annual,146710,8,82,54,0.659,1061,66,8,76.7,1298,1,0,8.0,1.0,True,1,10.1,0,0,0
c476c06e-ed30-44e5-b48a-a507286be0d6,Salas-Powell,322,Telecom,Annual,31647,16,151,38,0.252,0,0,4,0.0,248,7,1,4.0,0.48,True,41,19.1,2,0,1
e89e6d5b-af48-46b5-b992-5025fbebb6a1,"Higgins, Smith and Patrick",416,Tech,Monthly,58391,34,63,42,0.667,66,3,8,57.2,801,4,0,10.0,0.62,False,2,19.0,0,0,0
6ffb7150-3e12-4b39-8d10-08b504e9717c,Frye-Wagner,1703,Finance,Monthly,108078,33,721,314,0.436,2868,175,6,80.4,2119,4,0,7.0,0.22,False,17,11.6,0,20600,1
1565a5dd-1532-41f2-9397-863a6478fa49,Thompson PLC,2207,Media,Monthly,120500,43,176,77,0.438,0,0,9,60.8,1796,2,0,7.0,0.43,False,28,10.2,0,0,0
25e0fd30-172a-4b5d-b626-d4f9107bdd0b,"Golden, Weber and Rice",716,Tech,Multi-year,96413,23,254,104,0.409,592,32,5,59.3,720,1,0,,0.7,False,7,32.7,0,0,1
b27d2193-dd2a-4a2e-a392-1e82d1ee00bb,"Thompson, Jensen and Yang",179,Healthcare,Annual,17674,23,58,35,0.603,464,26,10,52.8,233,3,0,7.0,0.54,False,1,13.0,0,0,0
14d3b532-9646-41f3-bf58-07f5a212a83a,"Berger, Archer and Lee",481,Finance,Monthly,48907,20,124,77,0.621,536,34,5,55.6,4257,3,0,,0.4,False,1,8.9,1,0,0
a1cdbeb8-961c-4586-8066-74ad3bc0ba83,Stewart LLC,136,Media,Annual,21130,4,30,2,0.067,3,0,0,29.2,5,4,0,2.0,0.16,True,17,6.0,2,0,1
53e5d243-397a-4aba-9d5a-cf2ee4743947,White PLC,723,Healthcare,Annual,31172,8,317,145,0.457,1499,72,5,33.5,809,4,0,5.0,0.83,False,0,3.2,0,0,1
a309ea55-1cbf-4f59-811c-adfaf98474e2,Sexton-Greer,881,Finance,Annual,104995,19,323,168,0.52,1171,63,10,26.7,1521,2,0,9.0,0.78,False,15,6.5,0,0,0
478731fd-6c42-4f60-a611-c4957b33f74c,"Castillo, Knight and Lopez",494,Healthcare,Annual,63141,48,168,87,0.518,931,56,6,65.4,272,1,0,,0.36,False,9,6.6,0,25137,0
a13b2edd-e9b9-470c-925a-0caabad63563,Weaver Inc,868,Tech,Multi-year,64426,24,406,255,0.628,3729,216,5,49.5,7558,2,0,,0.55,False,34,18.3,1,0,0
bd75b850-9356-40de-93e0-b6ace84dacfd,Rios Group,1052,Manufacturing,Annual,64249,20,84,66,0.786,1030,65,11,100.0,402,1,0,10.0,1.0,False,1,20.2,0,5921,0
3c1f3875-bfa1-4439-bc34-56543bb01ca3,Wolfe-Green,882,Retail,Multi-year,64177,22,341,211,0.619,2407,145,6,21.9,1849,5,0,9.0,0.64,False,6,17.1,0,4039,0
cbf3e8bd-97f7-4f11-a9fc-9fcad3af088c,Neal-Miller,177,Retail,Monthly,32488,19,86,58,0.674,677,44,9,70.2,795,3,0,7.0,0.47,True,36,3.0,0,10070,0
b033a3ff-3028-40c8-987b-a57caca4bbe0,Molina Group,503,Healthcare,Annual,46794,18,245,217,0.886,2028,112,7,37.0,424,1,0,,0.93,False,4,12.6,0,0,0
43318e3b-71e9-489d-a283-34b27b9f3c85,Murray-Harrison,1044,Finance,Multi-year,54366,12,134,63,0.47,180,14,8,58.3,410,5,0,5.0,0.61,False,16,12.8,0,0,0
2c6ffb75-3a30-4470-b40d-e88f45145a90,Archer-Johns,3777,Tech,Annual,124889,26,1565,836,0.534,5026,335,4,59.0,4118,6,0,,0.35,False,15,12.8,0,0,0
344229e2-67db-41c5-8a01-d4741f364b03,Clark PLC,493,Telecom,Annual,45047,48,38,7,0.184,29,0,0,23.7,8,9,2,,0.13,True,42,7.4,4,0,1
8c51e2b0-a1b3-4319-96e1-ad837237b7ab,Olson Group,1219,Finance,Multi-year,53661,23,441,293,0.664,2502,164,4,48.0,1156,3,0,6.0,0.6,False,6,0.3,0,0,0
d4b7be46-ad7c-4313-8d13-bef2c4144514,Dean and Sons,1748,Healthcare,Annual,110533,28,592,507,0.856,2903,188,7,56.1,10152,3,0,7.0,0.73,False,2,12.7,0,44175,0
a8b1d72e-7213-448a-abda-f6d2ba073c93,"Long, Hart and Reed",536,Finance,Monthly,34658,24,137,68,0.496,568,28,4,45.7,1368,2,0,4.0,0.42,False,53,11.9,0,0,1
f995597f-affd-4dc7-b88c-6c1d38f65fea,Bolton-Vincent,2353,Telecom,Annual,78931,33,482,291,0.604,4378,262,10,33.3,4358,1,1,10.0,0.99,False,4,5.6,0,13756,0
0f770778-fc1b-4b1a-b7b3-0d5017b3c6a2,Ballard-Lang,2496,Education,Annual,429647,20,393,258,0.656,3466,189,6,33.5,412,3,0,8.0,1.0,False,1,7.7,0,41625,0
4d8d0bc6-f9b9-446f-96ae-6fd7e7e76a71,Thomas Inc,3036,Tech,Multi-year,292704,4,629,407,0.647,6390,374,10,65.0,3219,2,0,8.0,0.84,False,5,9.1,0,63333,0
d374a84d-50bb-4473-a24a-03a5171b393b,Miller-Brady,1101,Retail,Monthly,77650,11,104,54,0.519,428,22,5,48.5,179,5,0,6.0,0.51,False,2,26.4,0,0,0
39fdfe73-8f3b-4a44-8fb9-f110129ef1ea,Hughes-Sutton,8921,Healthcare,Annual,361532,21,1660,905,0.545,6693,416,10,58.1,2459,2,0,10.0,0.75,False,5,20.9,0,0,0
0e85ce67-c8a9-4946-b569-3b02e4596acb,Wilson Group,338,Education,Monthly,54296,69,94,58,0.617,543,30,8,28.5,128,5,1,8.0,0.7,False,3,14.3,0,17882,0
6a0439d3-31c3-4fa4-a0cd-c322c11a11ef,Reyes-Knight,6881,Telecom,Annual,213573,12,1938,1082,0.558,19561,1215,9,91.4,21011,0,0,10.0,0.89,False,1,20.9,0,19334,0
7f4cc4b1-b803-4177-a492-a7929f095e4d,Taylor LLC,1549,Manufacturing,Annual,100742,14,480,112,0.233,0,0,1,40.8,190,10,3,6.0,0.66,True,52,24.4,1,0,1
eec8eb83-03ce-4039-92e2-4ee2ddc4597f,"Arellano, Moreno and Gilbert",2906,Education,Annual,118167,14,1096,528,0.482,1433,90,6,54.2,6181,4,2,8.0,0.5,False,6,11.4,1,25687,0
4210876f-5739-4e4a-8bfb-6c9063393cb4,Fuller Inc,468,Healthcare,Annual,72501,4,48,31,0.646,444,25,8,57.2,1079,3,0,10.0,0.85,False,5,17.0,0,0,0
83521315-297e-4df2-934f-179373acf8a2,Anderson Ltd,1684,Finance,Annual,157177,21,728,596,0.819,9401,560,12,44.0,1074,2,0,,0.89,False,1,15.8,0,52270,0
cb3f4139-82be-45c0-8bd7-23e7de6591b4,Freeman Inc,3196,Retail,Annual,259513,3,686,318,0.464,4736,260,4,19.3,17561,2,0,,0.44,False,1,12.8,0,0,0
477ba245-2dc8-44cd-9612-edb4c385b521,Smith-Green,201,Manufacturing,Annual,29389,27,27,16,0.593,169,9,4,44.3,182,10,0,8.0,0.51,False,10,14.6,0,0,0
3d6361cd-879b-42db-999d-06c58d0e23d3,Bonilla-Neal,556,Tech,Monthly,115796,33,73,50,0.685,445,30,8,41.6,953,3,0,,0.41,False,12,8.8,1,0,0
1f0bd44e-e7db-4362-a298-beea65965d9b,"Lopez, Nelson and Kramer",63,Healthcare,Monthly,12776,2,26,25,0.962,444,25,10,38.6,510,3,0,,0.69,False,6,10.9,0,0,0
3130e1d9-0fbc-46a6-b5f1-a1f8a22871d9,Lopez Inc,547,Tech,Multi-year,109255,104,145,75,0.517,590,24,7,59.9,396,9,3,6.0,0.61,False,3,12.3,1,0,0
f72cf858-c204-4adb-b44b-6a38496e8df2,Phillips-Marshall,271,Tech,Annual,26264,6,45,29,0.644,355,23,9,45.8,68,3,1,9.0,0.69,False,13,0.3,0,0,0
ba38a186-0de6-4e18-97a2-17b808dec602,"Shaw, Porter and Pratt",523,Media,Annual,27911,9,245,173,0.706,1972,118,10,74.4,2007,1,0,7.0,1.0,False,4,11.7,0,0,0
9d6814a9-814d-4da8-941b-3e43ee6d49b5,Warner LLC,16581,Tech,Annual,839642,81,5203,5203,1.0,92100,5493,12,61.8,5694,1,0,9.0,1.0,False,0,16.5,0,302199,0
0526c80b-e7be-468e-818a-bd3679c6f5b4,Rowland Ltd,4401,Education,Annual,219236,5,1476,933,0.632,8380,532,9,53.9,55987,4,0,,0.98,False,1,9.8,0,12731,0
